Sexo,Edad,REdad,EstCiv,ZONA,Region,Prov,Dis,TVidaAño,Ingreso,T_Plazo,T_Micro,T_Convenios,T_TC,T_EI,Deu_TOTAL_SBS,Deu_Emp_SBS,Deu_Pequ_SBS,Deu_Micr_SBS,Deu_ConR_SBS,Deu_ConN_SBS,Deu_Hipo_SBS,Lin_TCre_SBS,Deu_TCre_SBS,Deu_Conv_SBS,Deu_PLD_SBS,Deu_Vehi_SBS,Deu_Otro_SBS,Deu_HipTrad_SBS,Deu_MiViv_SBS
Masculino,50.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,SAN ISIDRO,10.008219178082191,4141.5,1.0,0.0,0.0,0.0,0.0,48932.20966,,,,2917.553956,46014.655704,,43439.455292,2917.553956,,46014.655704,,,,
Masculino,45.0,[45 - 50>,Soltero,ZONA 7,LIMA,LIMA,LA MOLINA,10.002739726027396,3845.25,1.0,0.0,0.0,0.0,0.0,351.904761,,,,351.904761,,,63164.566632,351.904761,,,,,,
Masculino,52.0,[50 - 55>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,10.0,1176.94,1.0,0.0,0.0,1.0,0.0,413.699897,,,,413.699897,,,5356.354916,413.699897,,,,,,
Femenino,31.0,[30 - 35>,Soltero,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,10.01095890410959,3406.5,1.0,0.0,0.0,0.0,0.0,3351.795135,,,,3351.795135,,,10660.811921,3351.795135,,,,,,
Femenino,39.0,[35 - 40>,Soltero,ZONA 7,LIMA,LIMA,SAN BORJA,10.01095890410959,3955.5,1.0,0.0,0.0,0.0,0.0,4202.682425,,,,4202.682425,,,40835.902706,4202.682425,,,,,,
Masculino,55.0,[55 - 60>,Casado,ZONA 9,LIMA,LIMA,LURIN,10.008219178082191,2201.73,1.0,0.0,0.0,1.0,1.0,1059.232613,,,,1059.232613,,,28196.471394,1059.232613,,,,,,
Masculino,50.0,[50 - 55>,Casado,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,10.0,7207.92,1.0,0.0,0.0,0.0,0.0,144485.758821,,,,898.280232,143587.478588,,48497.492291,898.280232,,143587.478588,,,,
Masculino,43.0,[40 - 45>,Soltero,ZONA 8,LIMA,LIMA,SURQUILLO,9.98904109589041,1413.49,1.0,0.0,0.0,0.0,0.0,38.965399,,,,38.965399,,,1164.782459,38.965399,,,,,,
Femenino,52.0,[50 - 55>,Casado,ZONA 10,CALLAO,CALLAO,LA PERLA,9.98904109589041,1417.64,1.0,0.0,0.0,0.0,0.0,346.618705,,,,346.618705,,,7033.230558,346.618705,,,,,,
Femenino,54.0,[50 - 55>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9.96986301369863,1406.02,1.0,0.0,0.0,0.0,0.0,277.509421,,,,277.509421,,,4644.741349,277.509421,,,,,,
Masculino,44.0,[40 - 45>,Casado,ZONA 7,LIMA,LIMA,SAN ISIDRO,9.964383561643835,8994.99,1.0,0.0,0.0,0.0,0.0,151553.374443,,,,7771.788283,6193.802672,137587.783487,25241.421719,13965.590955,,,,,137587.783487,
Femenino,55.0,[55 - 60>,Soltero,ZONA 2,LIMA,LIMA,SAN MARTIN DE PORRES,9.964383561643835,1280.69,1.0,0.0,0.0,0.0,0.0,100.267214,,,,100.267214,,,1062.007536,100.267214,,,,,,
Femenino,49.0,[45 - 50>,Casado,ZONA 6,LIMA,LIMA,SAN MIGUEL,9.95068493150685,3273.32,1.0,0.0,0.0,1.0,0.0,34056.019184,,,,1993.22028,32062.798903,,31677.982185,1993.22028,,32062.798903,,,,
Femenino,45.0,[45 - 50>,Soltero,ZONA 5,LIMA,LIMA,ATE-VITARTE,9.95068493150685,1577.83,1.0,0.0,0.0,0.0,0.0,7870.47619,,,,4659.523809,3210.95238,,9318.259677,4659.523809,,3210.95238,,,,
Masculino,41.0,[40 - 45>,Soltero,ZONA 2,LIMA,LIMA,LOS OLIVOS,9.95068493150685,1637.59,1.0,0.0,0.0,0.0,0.0,249.212058,,,,249.212058,,,3453.23741,249.212058,,,,,,
Femenino,38.0,[35 - 40>,Soltero,ZONA 10,CALLAO,CALLAO,CALLAO,9.945205479452055,828.24,1.0,0.0,0.0,0.0,0.0,1160.661185,,,,1160.661185,,,1787.255909,1160.661185,,,,,,
Masculino,59.0,[55 - 60>,Casado,ZONA 6,LIMA,LIMA,SAN MIGUEL,9.945205479452055,2050.84,1.0,0.0,0.0,0.0,0.0,294.241178,,,,294.241178,,,9044.193216,294.241178,,,,,,
Femenino,54.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,9.942465753424658,2032.67,1.0,0.0,0.0,0.0,0.0,1323.093525,,,,1323.093525,,,24145.214114,1323.093525,,,,,,
Femenino,52.0,[50 - 55>,Soltero,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,9.942465753424658,1957.6,1.0,0.0,0.0,1.0,1.0,5386.896197,,,,199.297704,5187.598492,,22829.256594,623.494347,,4763.401849,,,,
Masculino,55.0,[55 - 60>,Casado,ZONA 4,LIMA,LIMA,LIMA,9.942465753424658,4696.78,1.0,0.0,0.0,0.0,0.0,52.408359,,,,52.408359,,,19276.135662,52.408359,,,,,,
Femenino,39.0,[35 - 40>,Soltero,ZONA 6,LIMA,LIMA,PUEBLO LIBRE,8.468493150684932,3035.34,1.0,0.0,0.0,0.0,0.0,4531.507365,,,,4531.507365,,,32725.727989,4531.507365,,,,,,
Femenino,52.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,SAN ISIDRO,9.934246575342465,1550.44,1.0,0.0,0.0,0.0,0.0,2061.709489,,,,2061.709489,,,7639.602603,2061.709489,,,,,,
Masculino,43.0,[40 - 45>,Soltero,ZONA 10,CALLAO,CALLAO,LA PERLA,9.934246575342465,2300.48,1.0,0.0,0.0,1.0,1.0,37003.785542,,,,2745.477903,34258.307639,,14454.779033,2745.477903,,34258.307639,,,,
Masculino,43.0,[40 - 45>,Soltero,ZONA 7,LIMA,LIMA,SAN ISIDRO,9.934246575342465,5365.74,1.0,0.0,0.0,0.0,0.0,793.840356,,,,793.840356,,,61219.595751,793.840356,,,,,,
Femenino,48.0,[45 - 50>,Soltero,ZONA 6,LIMA,LIMA,PUEBLO LIBRE,9.931506849315069,1942.4,1.0,0.0,0.0,1.0,1.0,18385.173004,,,,369.304556,,18015.868448,14428.434395,369.304556,,,,,,18015.868448
Masculino,47.0,[45 - 50>,Casado,ZONA 4,LIMA,LIMA,RIMAC,9.926027397260274,1470.76,1.0,0.0,0.0,1.0,1.0,1465.731414,,,,1465.731414,,,1992.377526,,,1465.731414,,,,
Masculino,46.0,[45 - 50>,Soltero,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,9.915068493150685,1881.6,1.0,0.0,0.0,0.0,0.0,1026.265844,,,,1026.265844,,,8667.351832,1026.265844,,,,,,
Masculino,57.0,[55 - 60>,Casado,ZONA 7,LIMA,LIMA,SAN BORJA,9.915068493150685,2701.92,1.0,0.0,0.0,0.0,0.0,1198.201438,,,,1198.201438,,,23741.349777,1198.201438,,,,,,
Femenino,33.0,[30 - 35>,Soltero,ZONA 6,LIMA,LIMA,MAGDALENA DEL MAR,9.912328767123288,1411.0,1.0,0.0,0.0,0.0,0.0,5.474477,,,,5.474477,,,9112.709832,5.474477,,,,,,
Femenino,49.0,[45 - 50>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9.90958904109589,1590.28,1.0,0.0,0.0,0.0,0.0,0.058239,,,,0.058239,,,7913.669064,0.058239,,,,,,
Femenino,53.0,[50 - 55>,Casado,ZONA 7,LIMA,LIMA,SAN BORJA,9.904109589041095,1403.53,1.0,0.0,0.0,0.0,0.0,1525.231243,,,,912.161699,613.069544,,2428.759849,1525.231243,,,,,,
Femenino,59.0,[55 - 60>,Soltero,ZONA 7,LIMA,LIMA,MIRAFLORES,9.904109589041095,2367.63,1.0,0.0,0.0,0.0,0.0,52.552243,,,,52.552243,,,31332.891401,52.552243,,,,,,
Masculino,49.0,[45 - 50>,Casado,ZONA 7,LIMA,LIMA,SAN BORJA,9.895890410958904,1599.41,1.0,0.0,0.0,0.0,0.0,46983.908872,,,,,45500.0,1483.908872,,,,45500.0,,,,1483.908872
Femenino,53.0,[50 - 55>,Divorciado,ZONA 6,LIMA,LIMA,PUEBLO LIBRE,9.895890410958904,2065.06,1.0,0.0,0.0,0.0,0.0,2722.257622,,,,571.969852,2150.287769,,22541.966426,571.969852,,2150.287769,,,,
Femenino,52.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,SAN ISIDRO,9.893150684931507,1631.78,1.0,0.0,0.0,0.0,0.0,338.729016,,,,338.729016,,,7304.487838,338.729016,,,,,,
Masculino,50.0,[50 - 55>,Casado,ZONA 7,LIMA,LIMA,SAN ISIDRO,9.89041095890411,3184.4,1.0,0.0,0.0,0.0,0.0,66883.826652,,,,23.535457,,66860.291195,12846.82768,23.535457,,,,,66860.291195,
Masculino,49.0,[45 - 50>,Casado,ZONA 7,LIMA,LIMA,SAN BORJA,9.89041095890411,2242.02,1.0,0.0,0.0,0.0,0.0,1697.999314,,,,1697.999314,,,13580.524152,1697.999314,,,,,,
Masculino,44.0,[40 - 45>,Soltero,ZONA 6,LIMA,LIMA,SAN MIGUEL,9.89041095890411,1990.4,1.0,0.0,0.0,0.0,0.0,2324.200068,,,,561.891058,,1762.309009,17361.93902,561.891058,,,,,,1762.309009
Masculino,51.0,[50 - 55>,Casado,ZONA 2,LIMA,LIMA,INDEPENDENCIA,9.876712328767123,1802.4,1.0,0.0,0.0,0.0,0.0,437.790339,,,,437.790339,,,10431.312093,437.790339,,,,,,
Femenino,45.0,[45 - 50>,Soltero,ZONA 7,LIMA,LIMA,SAN BORJA,9.876712328767123,2106.14,1.0,0.0,0.0,1.0,0.0,28588.434395,,,,3929.540938,24658.893456,,4790.0,3929.540938,,24658.893456,,,,
Masculino,38.0,[35 - 40>,Conviviente,ZONA 6,LIMA,LIMA,JESUS MARIA,9.873972602739727,4509.56,1.0,0.0,0.0,0.0,0.0,16120.428228,,,,503.669064,1903.018156,13713.741007,30010.277492,503.669064,,,1903.018156,,,13713.741007
Femenino,38.0,[35 - 40>,Soltero,ZONA 4,LIMA,LIMA,RIMAC,9.873972602739727,2004.23,1.0,0.0,0.0,0.0,0.0,952.360397,,,,952.360397,,,45899.479273,952.360397,,,,,,
Masculino,42.0,[40 - 45>,Soltero,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,9.865753424657534,1456.65,1.0,0.0,0.0,0.0,0.0,13447.711545,,,,205.457348,13242.254196,,4110.996916,205.457348,,,13242.254196,,,
Masculino,43.0,[40 - 45>,Soltero,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,9.865753424657534,2223.85,1.0,0.0,0.0,0.0,0.0,22427.19767,,,,1381.079136,,21046.118533,17427.543679,1381.079136,,,,,,21046.118533
Masculino,53.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,SAN BORJA,9.863013698630137,2117.99,1.0,0.0,0.0,0.0,0.0,335.344295,,,,335.344295,,,13634.80644,335.344295,,,,,,
Femenino,59.0,[55 - 60>,Casado,ZONA 6,LIMA,LIMA,JESUS MARIA,9.846575342465753,2020.03,1.0,0.0,0.0,0.0,0.0,5481.01062,,,,5481.01062,,,19119.561493,5481.01062,,,,,,
Femenino,45.0,[45 - 50>,Soltero,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,9.841095890410958,1406.02,1.0,0.0,0.0,0.0,0.0,247.79719,,,,247.79719,,,4350.80507,247.79719,,,,,,
Masculino,44.0,[40 - 45>,Soltero,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,9.841095890410958,1955.2,1.0,0.0,0.0,0.0,0.0,133.50805,,,,133.50805,,,20174.039054,133.50805,,,,,,
Femenino,58.0,[55 - 60>,Casado,ZONA 4,LIMA,LIMA,LIMA,9.835616438356164,1516.41,1.0,0.0,0.0,0.0,0.0,40.14731,,,,40.14731,,,7553.956834,40.14731,,,,,,
Masculino,40.0,[40 - 45>,Casado,ZONA 6,LIMA,LIMA,SAN MIGUEL,9.830136986301369,8781.28,1.0,0.0,0.0,0.0,0.0,344351.062007,,,,,,344351.062007,6851.661527,,,,,,344351.062007,
Femenino,38.0,[35 - 40>,Soltero,ZONA 6,LIMA,LIMA,MAGDALENA DEL MAR,9.824657534246576,1739.2,1.0,0.0,0.0,0.0,0.0,2514.703665,,,,0.003425,,2514.700239,12504.282288,0.003425,,,,,,2514.700239
Masculino,55.0,[55 - 60>,Casado,ZONA 10,CALLAO,CALLAO,CALLAO,9.824657534246576,1337.96,1.0,0.0,0.0,0.0,0.0,1066.337786,,,,,1066.337786,,1455.978074,,,1066.337786,,,,
Femenino,41.0,[40 - 45>,Soltero,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,9.816438356164383,2665.26,1.0,0.0,0.0,0.0,0.0,1763.394998,,,,1763.394998,,,12332.99075,1763.394998,,,,,,
Femenino,57.0,[55 - 60>,Soltero,ZONA 7,LIMA,LIMA,LA MOLINA,9.802739726027397,3859.5,1.0,0.0,0.0,0.0,0.0,29855.936964,,,,20606.046591,9249.890373,,99316.53991,20606.046591,,9249.890373,,,,
Masculino,56.0,[55 - 60>,Soltero,ZONA 8,LIMA,LIMA,SURQUILLO,9.8,1657.6,1.0,0.0,0.0,0.0,0.0,52.898252,,,,52.898252,,,6680.369989,52.898252,,,,,,
Masculino,46.0,[45 - 50>,Soltero,ZONA 10,CALLAO,CALLAO,CALLAO,9.8,1321.36,1.0,0.0,0.0,0.0,0.0,66.954436,,,,66.954436,,,6680.369989,66.954436,,,,,,
Masculino,35.0,[35 - 40>,Soltero,ZONA 7,LIMA,LIMA,SAN ISIDRO,9.8,3230.76,1.0,0.0,0.0,0.0,0.0,620.702295,,,,620.702295,,,39184.909215,620.702295,,,,,,
Femenino,36.0,[35 - 40>,Soltero,ZONA 6,LIMA,LIMA,MAGDALENA DEL MAR,9.791780821917808,1644.0,1.0,0.0,0.0,0.0,0.0,2684.470709,,,,,2684.470709,,,,,2684.470709,,,,
Masculino,45.0,[45 - 50>,Casado,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9.789041095890411,1743.2,1.0,0.0,0.0,0.0,0.0,10928.071257,,7589.075025,,3338.996231,,,6337.786913,3338.996231,,,,,,
Masculino,34.0,[30 - 35>,Soltero,ZONA 4,LIMA,LIMA,BREÑA,9.789041095890411,2737.35,1.0,0.0,0.0,0.0,0.0,45225.169578,,,,1323.963686,4429.503254,39471.702637,6553.518328,5753.46694,,,,,39471.702637,
Masculino,38.0,[35 - 40>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9.789041095890411,1342.11,1.0,0.0,0.0,0.0,0.0,170.239808,,,,170.239808,,,7930.798218,170.239808,,,,,,
Masculino,53.0,[50 - 55>,Soltero,ZONA 4,LIMA,LIMA,LIMA,9.786301369863013,1997.91,1.0,0.0,0.0,1.0,0.0,25.813634,,,,25.813634,,,11005.515587,25.813634,,,,,,
Masculino,42.0,[40 - 45>,Casado,ZONA 7,LIMA,LIMA,LA MOLINA,9.778082191780822,1528.03,1.0,0.0,0.0,0.0,0.0,17630.609797,,,,,,17630.609797,,,,,,,,17630.609797
Femenino,35.0,[35 - 40>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9.76986301369863,1386.93,1.0,0.0,0.0,1.0,1.0,2801.072285,,,,2801.072285,,,3494.998287,97.396368,,2703.675916,,,,
Masculino,58.0,[55 - 60>,Divorciado,ZONA 5,LIMA,LIMA,SAN LUIS,9.76986301369863,3747.75,1.0,0.0,0.0,0.0,0.0,1788.89003,,,,1788.89003,,,27235.354573,1788.89003,,,,,,
Femenino,54.0,[50 - 55>,Soltero,ZONA 4,LIMA,LIMA,LA VICTORIA,9.767123287671232,1220.1,1.0,0.0,0.0,0.0,0.0,427.159986,,,,427.159986,,,2706.406303,427.159986,,,,,,
Femenino,50.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,SAN BORJA,9.767123287671232,2714.25,1.0,0.0,0.0,0.0,0.0,154.480986,,,,154.480986,,,46676.656389,154.480986,,,,,,
Femenino,34.0,[30 - 35>,Soltero,ZONA 6,LIMA,LIMA,JESUS MARIA,9.758904109589041,2206.47,1.0,0.0,0.0,0.0,0.0,172.49743,,,,172.49743,,,9092.154847,172.49743,,,,,,
Femenino,32.0,[30 - 35>,Soltero,ZONA 6,LIMA,LIMA,LINCE,9.758904109589041,3137.28,1.0,0.0,0.0,0.0,0.0,17550.849606,,,,2499.441589,15051.408016,,10115.440219,2499.441589,,,15051.408016,,,
Femenino,30.0,[30 - 35>,Soltero,ZONA 4,LIMA,LIMA,LIMA,9.75068493150685,2547.48,1.0,0.0,0.0,1.0,0.0,1458.328194,,,,1458.328194,,,20939.705378,1458.328194,,,,,,
Femenino,46.0,[45 - 50>,Casado,ZONA 6,LIMA,LIMA,PUEBLO LIBRE,9.75068493150685,2238.07,1.0,0.0,0.0,1.0,0.0,6865.772524,,,,6865.772524,,,15941.315519,6865.772524,,,,,,
Masculino,55.0,[55 - 60>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9.747945205479452,3256.6,1.0,0.0,0.0,0.0,0.0,3304.357656,,,,3304.357656,,,58058.307639,3304.357656,,,,,,
Masculino,32.0,[30 - 35>,Soltero,ZONA 6,LIMA,LIMA,JESUS MARIA,9.747945205479452,1290.65,1.0,0.0,0.0,0.0,0.0,969.5889,,,,969.5889,,,2216.344638,969.5889,,,,,,
Femenino,39.0,[35 - 40>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9.747945205479452,1179.43,1.0,0.0,0.0,0.0,0.0,174.35423,,,,,174.35423,,,,,174.35423,,,,
Femenino,48.0,[45 - 50>,Soltero,ZONA 7,LIMA,LIMA,SAN BORJA,9.73150684931507,1642.4,1.0,0.0,0.0,1.0,1.0,795.289482,,,,795.289482,,,12284.446728,795.289482,,,,,,
Masculino,39.0,[35 - 40>,Casado,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9.73150684931507,1201.01,1.0,0.0,0.0,0.0,0.0,150.544707,,,,46.111682,104.433025,,7224.820143,46.111682,,104.433025,,,,
Femenino,59.0,[55 - 60>,Soltero,ZONA 6,LIMA,LIMA,MAGDALENA DEL MAR,9.73150684931507,5334.66,1.0,0.0,0.0,0.0,0.0,5434.936622,,,,5434.936622,,,68106.837958,5434.936622,,,,,,
Masculino,46.0,[45 - 50>,Casado,ZONA 7,LIMA,LIMA,SAN BORJA,9.73150684931507,3838.5,1.0,0.0,0.0,0.0,0.0,5493.562863,,,,5493.562863,,,63492.052072,5493.562863,,,,,,
Femenino,34.0,[30 - 35>,Soltero,ZONA 10,CALLAO,CALLAO,CALLAO,9.728767123287671,1833.6,1.0,0.0,0.0,0.0,0.0,6441.767728,,,,624.501541,5817.266187,,22386.605001,624.501541,,5817.266187,,,,
Femenino,51.0,[50 - 55>,Casado,ZONA 10,CALLAO,CALLAO,CALLAO,9.728767123287671,1896.8,1.0,0.0,0.0,0.0,0.0,636.738609,,,,636.738609,,,44593.970537,636.738609,,,,,,
Femenino,40.0,[40 - 45>,Soltero,ZONA 8,LIMA,LIMA,CHORRILLOS,9.72054794520548,1459.14,1.0,0.0,0.0,0.0,0.0,118.694758,,,,118.694758,,,9797.875984,118.694758,,,,,,
Masculino,54.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,SAN ISIDRO,9.72054794520548,3053.05,1.0,0.0,0.0,0.0,0.0,24958.97225,,,,1279.701952,,23679.270298,33185.059952,1279.701952,,,,,23679.270298,
Masculino,44.0,[40 - 45>,Casado,ZONA 7,LIMA,LIMA,SAN BORJA,9.715068493150685,1401.04,1.0,0.0,0.0,0.0,0.0,70.140459,,,,70.140459,,,5447.070914,70.140459,,,,,,
Masculino,38.0,[35 - 40>,Soltero,ZONA 6,LIMA,LIMA,SAN MIGUEL,9.712328767123287,1092.28,1.0,0.0,0.0,0.0,0.0,37.303871,,,,37.303871,,,2860.568687,37.303871,,,,,,
Masculino,41.0,[40 - 45>,Soltero,ZONA 1,LIMA,LIMA,COMAS,9.712328767123287,1465.78,1.0,0.0,0.0,0.0,0.0,33.374443,,,,33.374443,,,15186.707776,33.374443,,,,,,
Masculino,59.0,[55 - 60>,Casado,ZONA 7,LIMA,LIMA,SAN ISIDRO,9.70958904109589,3638.25,1.0,0.0,0.0,0.0,0.0,781.175059,,,,262.281603,518.893456,,71198.698184,262.281603,,518.893456,,,,
Masculino,32.0,[30 - 35>,Soltero,ZONA 7,LIMA,LIMA,SAN BORJA,9.70958904109589,1886.4,1.0,0.0,0.0,0.0,0.0,12.846865,,,,12.846865,,,3425.830763,12.846865,,,,,,
Femenino,59.0,[55 - 60>,Soltero,ZONA 7,LIMA,LIMA,LA MOLINA,9.70958904109589,2439.06,1.0,0.0,0.0,0.0,0.0,2211.541623,,,,2211.541623,,,38367.225077,2211.541623,,,,,,
Femenino,51.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,SAN BORJA,9.70958904109589,1754.4,1.0,0.0,0.0,0.0,0.0,1689.934909,,,,1689.934909,,,29806.954436,1689.934909,,,,,,
Masculino,50.0,[50 - 55>,Casado,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,9.706849315068494,3116.76,1.0,0.0,0.0,1.0,1.0,5228.626241,,,,5228.626241,,,16217.882836,3509.619732,,1719.006509,,,,
Femenino,44.0,[40 - 45>,Soltero,ZONA 2,LIMA,LIMA,LOS OLIVOS,9.704109589041096,1577.0,1.0,0.0,0.0,0.0,0.0,9898.194587,,,,3770.715998,6127.478588,,11858.893456,9898.194587,,,,,,
Femenino,49.0,[45 - 50>,Soltero,ZONA 6,LIMA,LIMA,SAN MIGUEL,9.704109589041096,2170.92,1.0,0.0,0.0,0.0,0.0,17113.34361,,,,823.764988,,16289.578622,7144.422747,823.764988,,,,,,16289.578622
Masculino,44.0,[40 - 45>,Casado,ZONA 7,LIMA,LIMA,MIRAFLORES,9.695890410958905,2699.62,1.0,0.0,0.0,0.0,0.0,443.473792,,,,443.473792,,,36190.47619,443.473792,,,,,,
Masculino,38.0,[35 - 40>,Soltero,ZONA 7,LIMA,LIMA,SAN BORJA,9.69041095890411,1449.18,1.0,0.0,0.0,0.0,0.0,0.003425,,,,0.003425,,,5344.295991,0.003425,,,,,,
Femenino,41.0,[40 - 45>,Soltero,ZONA 2,LIMA,LIMA,INDEPENDENCIA,9.687671232876712,1868.0,1.0,0.0,0.0,0.0,0.0,18156.903048,,,,18156.903048,,,19116.135662,18156.903048,,,,,,
Masculino,55.0,[55 - 60>,Soltero,ZONA 6,LIMA,LIMA,PUEBLO LIBRE,9.687671232876712,3782.25,1.0,0.0,0.0,0.0,0.0,39507.896539,,,,13684.84755,,25823.048989,36549.349092,13684.84755,,,,,25823.048989,
Masculino,56.0,[55 - 60>,Casado,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,7.657534246575342,1479.06,1.0,0.0,0.0,1.0,0.0,19210.959232,,,,,19210.959232,,1963.257965,,,19210.959232,,,,
Femenino,48.0,[45 - 50>,Soltero,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,9.668493150684931,1591.11,1.0,0.0,0.0,0.0,0.0,18194.573484,,,,1511.517643,10836.385748,5846.670092,26345.025693,4714.713943,,,7633.189448,,,5846.670092
Masculino,40.0,[40 - 45>,Soltero,ZONA 5,LIMA,LIMA,SAN LUIS,9.663013698630136,2731.19,1.0,0.0,0.0,0.0,0.0,4297.464885,,,,4297.464885,,,13851.661527,4297.464885,,,,,,
Masculino,35.0,[35 - 40>,Soltero,ZONA 1,LIMA,LIMA,COMAS,9.663013698630136,1381.12,1.0,0.0,0.0,0.0,0.0,334.984583,,,,334.984583,,,5369.736211,334.984583,,,,,,
Masculino,30.0,[30 - 35>,Soltero,ZONA 6,LIMA,LIMA,PUEBLO LIBRE,9.66027397260274,3406.5,1.0,0.0,0.0,0.0,0.0,148.581706,,,,148.581706,,,22953.066118,148.581706,,,,,,
Femenino,50.0,[50 - 55>,Casado,ZONA 7,LIMA,LIMA,SAN BORJA,9.652054794520549,3277.12,1.0,0.0,0.0,0.0,0.0,5014.306269,,,,5014.306269,,,39122.987324,5014.306269,,,,,,
Femenino,54.0,[50 - 55>,Divorciado,ZONA NORTE,PIURA,PIURA,CASTILLA,9.652054794520549,1673.6,1.0,0.0,0.0,1.0,1.0,243.090099,,,,243.090099,,,15179.701952,243.090099,,,,,,
Masculino,46.0,[45 - 50>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9.64931506849315,1532.18,1.0,0.0,0.0,0.0,0.0,205.378554,,,,205.378554,,,8769.270298,205.378554,,,,,,
Masculino,42.0,[40 - 45>,Casado,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,9.646575342465754,2551.38,1.0,0.0,0.0,0.0,0.0,4470.157588,,,,309.078451,,4161.079136,12069.201781,309.078451,,,,,,4161.079136
Masculino,39.0,[35 - 40>,Soltero,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,9.643835616438356,2913.68,1.0,0.0,0.0,0.0,0.0,91064.367934,,,,,,91064.367934,,,,,,,91064.367934,
Masculino,33.0,[30 - 35>,Soltero,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,9.643835616438356,3418.48,1.0,0.0,0.0,0.0,0.0,10276.491949,,,,376.084275,9900.407673,,43747.958204,10276.491949,,,,,,
Femenino,54.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,SAN BORJA,9.643835616438356,1641.74,1.0,0.0,0.0,1.0,1.0,3272.158273,,,,3272.158273,,,13639.157245,3272.158273,,,,,,
Femenino,41.0,[40 - 45>,Soltero,ZONA 4,LIMA,LIMA,LA VICTORIA,9.635616438356164,1656.0,1.0,0.0,0.0,1.0,0.0,229.79445,,,,229.79445,,,50004.967454,229.79445,,,,,,
Masculino,46.0,[45 - 50>,Soltero,ZONA 7,LIMA,LIMA,SAN BORJA,9.63013698630137,8255.88,1.0,0.0,0.0,0.0,0.0,271635.813634,,,,13629.904076,,258005.909558,21240.150736,13629.904076,,,,,258005.909558,
Femenino,35.0,[35 - 40>,Soltero,ZONA 8,LIMA,LIMA,SURQUILLO,9.624657534246575,1060.74,1.0,0.0,0.0,0.0,0.0,582.243919,,,582.243919,,,,,,,,,,,
Femenino,56.0,[55 - 60>,Soltero,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,9.621917808219179,2459.34,1.0,0.0,0.0,0.0,0.0,0.017129,,,,0.017129,,,36658.615964,0.017129,,,,,,
Femenino,57.0,[55 - 60>,Soltero,ZONA 4,LIMA,LIMA,BREÑA,9.616438356164384,1577.0,1.0,0.0,0.0,1.0,1.0,352.898252,,,,352.898252,,,13807.571085,352.898252,,,,,,
Masculino,52.0,[50 - 55>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9.613698630136986,1648.38,1.0,0.0,0.0,0.0,0.0,0.003425,,,,0.003425,,,7331.277834,0.003425,,,,,,
Femenino,43.0,[40 - 45>,Casado,ZONA 2,LIMA,LIMA,SAN MARTIN DE PORRES,9.610958904109589,1534.67,1.0,0.0,0.0,1.0,0.0,169.30113,,,,169.30113,,,15002.644741,169.30113,,,,,,
Femenino,55.0,[55 - 60>,Soltero,ZONA 5,LIMA,LIMA,ATE-VITARTE,9.608219178082193,1451.67,1.0,0.0,0.0,0.0,0.0,49.438163,,,,49.438163,,,7708.119218,49.438163,,,,,,
